Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
266.0,1110.0,2.664,0.152,238.51,11.2,0.0,38.0,0.0
1201.0,620.0,0.314,0.102,246.59,1.2,0.0,0.0,0.0
717.0,374.0,0.348,0.048,248.46,1.4,0.0,0.0,0.0
31.0,70.0,3.176,0.396,236.12,13.6,0.0,0.0,17.0
931.0,1114.0,0.332,0.21,239.64,1.6,0.0,1.0,0.0
762.0,1103.0,0.26,0.046,242.44,1.2,0.0,0.0,0.0
388.0,558.0,0.306,0.09,244.87,1.2,0.0,2.0,0.0
122.0,863.0,2.008,0.116,237.89,8.4,0.0,0.0,18.0
218.0,1322.0,0.17,0.0,238.62,0.8,0.0,0.0,0.0
86.0,998.0,1.88,0.124,235.45,8.0,1.0,0.0,17.0
250.0,782.0,0.2,0.112,241.58,1.0,0.0,1.0,0.0
148.0,1115.0,1.59,0.256,232.41,6.8,0.0,1.0,17.0
647.0,433.0,0.178,0.0,241.63,0.8,0.0,0.0,0.0
804.0,574.0,0.424,0.048,241.98,1.8,0.0,0.0,0.0
393.0,239.0,2.5,0.084,239.11,10.6,0.0,0.0,0.0
459.0,569.0,0.256,0.0,246.49,1.0,0.0,0.0,0.0
888.0,178.0,0.414,0.214,241.12,1.8,0.0,0.0,1.0
685.0,19.0,1.574,0.052,239.64,6.6,0.0,2.0,18.0
670.0,187.0,3.048,0.176,238.74,12.8,0.0,1.0,18.0
1132.0,428.0,0.406,0.258,245.67,1.8,0.0,1.0,1.0
147.0,819.0,0.33,0.214,234.16,1.6,0.0,0.0,0.0
1207.0,613.0,0.238,0.0,246.44,1.0,0.0,0.0,0.0
341.0,285.0,4.446,0.058,238.56,18.6,38.0,1.0,0.0
305.0,1174.0,1.496,0.148,237.99,6.2,0.0,0.0,17.0
286.0,14.0,0.658,0.404,236.97,3.2,0.0,2.0,0.0
374.0,174.0,1.792,0.136,238.82,7.4,0.0,0.0,0.0
52.0,487.0,0.228,0.0,242.93,1.0,0.0,0.0,0.0
484.0,894.0,0.334,0.088,241.16,1.4,0.0,2.0,0.0
909.0,1426.0,0.45,0.062,243.17,2.0,0.0,0.0,1.0
133.0,1210.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
731.0,817.0,6.044,0.078,239.19,25.2,0.0,0.0,17.0
949.0,48.0,0.326,0.262,243.37,1.6,0.0,1.0,0.0
582.0,219.0,0.478,0.0,241.05,2.0,0.0,0.0,0.0
1048.0,839.0,0.458,0.328,239.56,2.2,0.0,1.0,0.0
573.0,1312.0,0.352,0.218,238.21,1.8,0.0,1.0,1.0
32.0,622.0,0.214,0.0,244.71,0.8,0.0,0.0,0.0
847.0,1012.0,1.43,0.0,238.42,6.0,0.0,0.0,18.0
425.0,544.0,0.324,0.098,243.57,1.4,0.0,0.0,0.0
1007.0,767.0,0.354,0.214,240.32,1.6,0.0,2.0,0.0
906.0,29.0,0.21,0.0,241.73,1.0,0.0,0.0,0.0
579.0,750.0,1.41,0.226,238.9,6.0,0.0,2.0,18.0
1035.0,765.0,1.412,0.074,240.47,5.8,0.0,0.0,19.0
569.0,818.0,1.532,0.13,240.34,7.0,0.0,0.0,1.0
464.0,996.0,2.848,0.0,238.3,12.2,0.0,27.0,17.0
1183.0,376.0,1.492,0.202,243.13,6.2,0.0,1.0,19.0
624.0,86.0,5.9,0.0,234.29,25.2,38.0,37.0,17.0
1000.0,719.0,0.81,0.134,241.5,3.4,0.0,0.0,12.0
426.0,68.0,1.172,0.08,238.64,4.8,0.0,0.0,0.0
187.0,969.0,0.188,0.114,239.87,0.8,0.0,1.0,0.0
891.0,1055.0,1.426,0.17,236.82,6.0,0.0,0.0,18.0
1351.0,232.0,0.316,0.112,242.89,1.4,0.0,0.0,1.0
163.0,115.0,4.06,0.166,233.02,17.4,36.0,0.0,17.0
1190.0,414.0,0.644,0.0,244.46,2.6,0.0,0.0,1.0
929.0,716.0,0.23,0.0,241.12,1.2,0.0,0.0,1.0
1011.0,211.0,1.364,0.06,241.7,5.6,1.0,0.0,1.0
144.0,1233.0,1.366,0.298,235.56,5.8,0.0,19.0,0.0
1364.0,425.0,0.278,0.08,245.88,1.2,0.0,0.0,0.0
1160.0,838.0,2.18,0.064,238.93,9.0,0.0,1.0,18.0
143.0,975.0,1.284,0.0,238.51,5.4,0.0,0.0,17.0
943.0,537.0,0.316,0.228,241.08,1.6,0.0,1.0,1.0
1058.0,150.0,1.924,0.272,240.21,8.0,0.0,0.0,19.0
608.0,815.0,0.082,0.0,242.71,0.2,0.0,0.0,1.0
1039.0,444.0,0.252,0.05,245.72,1.0,0.0,0.0,1.0
930.0,194.0,0.298,0.224,242.66,1.4,0.0,0.0,1.0
465.0,1188.0,5.024,0.0,238.25,21.4,0.0,36.0,17.0
720.0,406.0,0.978,0.178,244.07,4.2,0.0,0.0,0.0
736.0,663.0,0.32,0.086,245.1,1.4,0.0,0.0,0.0
78.0,108.0,3.602,0.086,235.07,15.4,0.0,1.0,17.0
1437.0,330.0,0.358,0.098,245.57,1.6,0.0,0.0,0.0
49.0,1111.0,1.486,0.22,239.7,6.2,0.0,0.0,18.0
1423.0,1081.0,1.256,0.074,229.67,5.4,0.0,0.0,16.0
294.0,1134.0,1.442,0.146,236.09,6.0,0.0,0.0,17.0
1195.0,675.0,0.354,0.0,244.56,1.4,0.0,0.0,1.0
933.0,926.0,1.46,0.34,241.0,6.2,0.0,1.0,19.0
1413.0,658.0,0.264,0.0,247.27,1.0,0.0,0.0,0.0
1345.0,712.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
485.0,215.0,2.024,0.282,237.89,8.8,0.0,1.0,0.0
1186.0,987.0,2.022,0.0,241.15,9.4,0.0,0.0,19.0
550.0,551.0,0.25,0.112,239.01,1.0,0.0,0.0,1.0
1312.0,773.0,1.336,0.12,241.14,5.4,0.0,2.0,18.0
867.0,986.0,1.504,0.224,243.69,6.2,0.0,2.0,19.0
831.0,847.0,1.9,0.08,242.38,7.8,0.0,0.0,18.0
883.0,1141.0,2.216,0.416,238.58,9.4,0.0,0.0,18.0
714.0,1104.0,0.302,0.05,242.02,1.2,0.0,2.0,0.0
648.0,1354.0,0.236,0.11,241.48,1.0,0.0,0.0,1.0
823.0,376.0,0.22,0.0,245.15,0.8,0.0,0.0,0.0
237.0,848.0,0.102,0.0,235.86,0.4,0.0,0.0,0.0
555.0,635.0,0.212,0.104,240.61,1.0,0.0,2.0,0.0
946.0,53.0,1.396,0.0,241.02,5.8,0.0,0.0,19.0
638.0,1168.0,4.104,0.336,235.65,17.4,37.0,0.0,18.0
23.0,399.0,1.378,0.13,243.35,5.6,0.0,1.0,18.0
443.0,67.0,0.784,0.14,238.57,3.2,0.0,5.0,0.0
969.0,540.0,0.344,0.274,241.09,1.8,0.0,1.0,1.0
290.0,888.0,2.22,0.06,236.42,9.4,0.0,0.0,17.0
1050.0,555.0,0.314,0.098,242.39,1.2,0.0,0.0,1.0
619.0,1267.0,0.178,0.154,241.55,0.8,0.0,0.0,0.0
371.0,1342.0,1.362,0.0,244.13,5.6,0.0,0.0,18.0
514.0,860.0,1.664,0.09,238.06,7.0,0.0,1.0,18.0
1247.0,1178.0,0.966,0.066,242.09,4.0,0.0,0.0,1.0
116.0,503.0,0.304,0.108,241.55,1.2,0.0,2.0,0.0
1122.0,1342.0,0.398,0.146,250.0,1.6,0.0,1.0,1.0
416.0,1326.0,1.474,0.112,245.18,6.0,0.0,0.0,19.0
1262.0,378.0,0.236,0.048,244.63,1.0,0.0,0.0,0.0
606.0,177.0,0.08,0.0,239.38,0.2,0.0,0.0,1.0
1247.0,254.0,2.812,0.096,235.14,12.0,1.0,0.0,17.0
722.0,1028.0,1.808,0.0,239.6,7.4,0.0,0.0,18.0
822.0,352.0,0.866,0.094,244.82,3.6,0.0,0.0,0.0
1305.0,1020.0,0.272,0.0,241.36,1.4,0.0,0.0,0.0
945.0,88.0,1.034,0.298,240.02,4.6,0.0,1.0,1.0
1397.0,349.0,0.34,0.0,246.19,1.6,0.0,0.0,1.0
682.0,1092.0,0.436,0.248,244.22,2.2,0.0,0.0,0.0
840.0,354.0,1.542,0.136,244.26,6.2,0.0,0.0,18.0
17.0,1352.0,1.138,0.164,244.47,5.0,0.0,0.0,14.0
1043.0,1421.0,0.32,0.068,241.06,1.4,0.0,1.0,1.0
680.0,583.0,0.21,0.05,244.05,0.8,0.0,0.0,0.0
495.0,608.0,0.254,0.0,241.84,1.0,0.0,0.0,1.0
1257.0,321.0,0.318,0.108,243.59,1.4,0.0,0.0,1.0
266.0,1156.0,0.314,0.2,240.49,1.6,0.0,1.0,0.0
1034.0,1247.0,0.866,0.158,238.65,3.6,0.0,0.0,10.0
95.0,644.0,0.226,0.0,246.13,1.0,0.0,0.0,0.0
498.0,1004.0,0.61,0.0,242.51,2.4,0.0,0.0,0.0
491.0,1248.0,1.62,0.308,242.05,6.8,0.0,1.0,19.0
512.0,449.0,1.828,0.176,241.8,7.6,0.0,2.0,1.0
426.0,50.0,0.62,0.0,239.44,2.6,0.0,1.0,0.0
294.0,750.0,0.368,0.16,239.48,1.6,0.0,1.0,0.0
982.0,933.0,1.318,0.126,240.44,5.4,0.0,0.0,18.0
1050.0,297.0,1.366,0.252,240.15,5.8,0.0,1.0,1.0
796.0,473.0,0.302,0.07,240.07,1.2,0.0,0.0,0.0
324.0,1350.0,0.324,0.112,240.82,1.4,0.0,0.0,0.0
54.0,959.0,1.372,0.102,239.39,5.6,0.0,0.0,17.0
1007.0,903.0,3.868,0.182,235.17,16.4,36.0,1.0,18.0
1400.0,1416.0,0.268,0.0,241.86,1.2,0.0,0.0,1.0
471.0,40.0,0.322,0.118,243.93,1.4,0.0,0.0,0.0
1413.0,485.0,0.402,0.206,243.76,1.8,0.0,1.0,1.0
550.0,404.0,0.17,0.0,241.75,0.8,0.0,0.0,1.0
188.0,134.0,0.288,0.242,242.72,1.4,0.0,0.0,0.0
938.0,326.0,0.23,0.142,244.86,1.0,0.0,0.0,1.0
1096.0,199.0,0.782,0.0,243.06,3.2,1.0,1.0,1.0
1184.0,441.0,1.98,0.0,241.45,8.2,0.0,0.0,18.0
1296.0,1122.0,0.246,0.088,240.71,1.0,0.0,0.0,1.0
1023.0,682.0,0.13,0.0,243.85,0.6,0.0,0.0,1.0
602.0,1422.0,0.552,0.242,241.34,2.8,0.0,0.0,6.0
589.0,476.0,0.308,0.206,237.83,1.4,0.0,0.0,1.0
718.0,126.0,1.602,0.046,245.43,6.4,0.0,0.0,0.0
963.0,817.0,0.24,0.132,240.77,1.0,0.0,0.0,1.0
179.0,34.0,0.166,0.102,240.8,0.8,0.0,0.0,0.0
223.0,677.0,0.208,0.076,237.67,1.0,0.0,0.0,0.0
1299.0,517.0,0.16,0.0,239.33,0.8,0.0,0.0,0.0
3.0,32.0,3.996,0.606,236.92,17.0,0.0,1.0,17.0
207.0,597.0,0.194,0.07,242.29,0.8,0.0,0.0,0.0
981.0,1035.0,0.312,0.238,242.02,1.6,0.0,0.0,0.0
1130.0,790.0,2.706,0.0,241.88,11.4,0.0,0.0,19.0
381.0,702.0,2.77,0.088,239.74,11.4,0.0,0.0,18.0
817.0,1113.0,1.562,0.0,240.43,6.4,0.0,0.0,17.0
918.0,645.0,0.34,0.116,242.66,1.4,0.0,0.0,1.0
1106.0,557.0,1.35,0.0,244.88,5.4,0.0,0.0,19.0
472.0,1070.0,1.526,0.082,237.89,6.4,0.0,0.0,17.0
491.0,685.0,0.346,0.108,241.3,1.4,0.0,0.0,1.0
204.0,1050.0,1.582,0.106,236.7,6.6,0.0,0.0,17.0
720.0,10.0,2.74,0.0,238.85,11.4,0.0,0.0,18.0
635.0,938.0,1.306,0.174,239.53,5.4,0.0,0.0,18.0
1230.0,1041.0,1.37,0.068,237.02,5.8,0.0,0.0,18.0
1214.0,951.0,1.472,0.158,239.82,6.0,0.0,1.0,18.0
655.0,356.0,0.416,0.114,247.04,1.8,0.0,0.0,0.0
385.0,42.0,2.902,0.0,230.94,12.6,0.0,0.0,0.0
1069.0,102.0,1.098,0.046,239.99,4.6,0.0,0.0,1.0
287.0,240.0,1.908,0.278,235.31,8.2,0.0,2.0,0.0
209.0,741.0,0.208,0.058,241.74,1.0,0.0,0.0,0.0
547.0,70.0,1.77,0.108,235.91,7.4,0.0,0.0,18.0
969.0,204.0,2.144,0.392,240.02,9.0,0.0,1.0,30.0
1206.0,271.0,1.852,0.13,242.06,7.6,0.0,0.0,18.0
633.0,708.0,0.222,0.074,238.51,1.0,0.0,0.0,1.0
1005.0,851.0,2.632,0.134,238.47,11.0,0.0,0.0,18.0
1432.0,157.0,4.848,0.244,234.25,20.6,37.0,2.0,17.0
841.0,417.0,1.48,0.1,242.71,6.0,0.0,0.0,19.0
666.0,100.0,5.55,0.418,233.22,23.8,37.0,6.0,17.0
542.0,997.0,1.304,0.076,237.0,5.4,0.0,0.0,18.0
472.0,277.0,1.55,0.0,236.69,6.4,2.0,0.0,17.0
667.0,1187.0,0.346,0.108,241.03,1.4,0.0,0.0,0.0
575.0,851.0,5.146,0.134,236.58,21.6,0.0,35.0,0.0
866.0,435.0,0.384,0.0,245.01,1.6,0.0,0.0,0.0
937.0,153.0,1.426,0.068,240.71,5.8,0.0,0.0,18.0
422.0,325.0,1.442,0.096,240.37,6.0,0.0,0.0,0.0
17.0,1423.0,2.61,0.06,237.5,11.0,0.0,0.0,17.0
1244.0,864.0,0.25,0.0,239.82,1.0,0.0,0.0,0.0
1072.0,812.0,0.25,0.0,243.55,1.0,0.0,0.0,1.0
850.0,1353.0,0.314,0.0,243.46,1.4,0.0,0.0,0.0
961.0,916.0,0.14,0.0,242.02,0.6,0.0,0.0,1.0
793.0,1116.0,0.778,0.09,239.13,3.4,0.0,0.0,0.0
1019.0,229.0,1.55,0.0,239.88,6.4,1.0,0.0,1.0
566.0,1405.0,0.296,0.214,239.76,1.4,0.0,2.0,0.0
309.0,466.0,0.306,0.0,242.3,1.2,0.0,0.0,0.0
318.0,893.0,0.304,0.098,239.15,1.2,0.0,0.0,0.0
69.0,828.0,3.358,0.202,235.41,14.4,0.0,1.0,0.0
295.0,270.0,2.568,0.23,237.44,10.8,0.0,0.0,17.0
845.0,882.0,1.662,0.046,238.27,7.0,0.0,0.0,18.0
1413.0,996.0,1.328,0.39,246.5,5.6,0.0,0.0,11.0
558.0,4.0,0.208,0.092,241.56,0.8,0.0,0.0,1.0
854.0,1234.0,1.458,0.062,242.97,6.0,0.0,0.0,19.0
434.0,750.0,0.392,0.196,241.6,1.8,0.0,0.0,0.0
467.0,709.0,0.316,0.094,242.62,1.4,0.0,0.0,0.0
1084.0,566.0,0.392,0.104,246.35,1.8,0.0,0.0,1.0
824.0,125.0,0.972,0.048,238.72,4.0,0.0,0.0,0.0
1345.0,1323.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
586.0,286.0,0.41,0.112,238.01,1.8,0.0,0.0,0.0
911.0,612.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
523.0,503.0,0.37,0.244,239.81,1.8,0.0,1.0,0.0
210.0,728.0,0.196,0.048,241.38,1.0,0.0,0.0,0.0
1113.0,839.0,0.438,0.286,244.05,2.0,0.0,1.0,0.0
1276.0,58.0,0.328,0.198,241.76,1.6,0.0,1.0,1.0
1375.0,1107.0,0.356,0.092,238.38,1.6,0.0,0.0,1.0
898.0,708.0,0.312,0.23,242.32,1.6,0.0,0.0,1.0
747.0,376.0,2.01,0.06,244.59,8.2,0.0,0.0,0.0
78.0,204.0,4.164,0.088,237.0,17.6,0.0,2.0,17.0
465.0,494.0,0.366,0.15,243.9,1.6,0.0,1.0,0.0
1032.0,61.0,0.496,0.216,239.76,2.2,0.0,1.0,1.0
961.0,822.0,0.136,0.0,241.18,0.6,0.0,0.0,0.0
29.0,517.0,5.824,0.098,238.48,24.4,1.0,0.0,18.0
941.0,310.0,0.302,0.0,243.08,1.6,0.0,0.0,2.0
800.0,487.0,1.374,0.068,243.37,5.6,0.0,0.0,0.0
1061.0,42.0,5.622,0.394,235.83,24.0,38.0,28.0,1.0
837.0,143.0,3.884,0.296,236.7,16.4,38.0,0.0,17.0
638.0,1414.0,0.482,0.054,240.29,2.2,0.0,0.0,1.0
1260.0,1143.0,2.23,0.356,239.29,9.4,0.0,1.0,29.0
415.0,1012.0,1.538,0.068,239.39,6.4,0.0,1.0,18.0
509.0,1154.0,3.86,0.208,234.67,16.4,37.0,0.0,18.0
1165.0,1162.0,0.242,0.0,242.3,1.0,0.0,0.0,1.0
1243.0,47.0,0.444,0.296,242.82,2.2,0.0,0.0,0.0
452.0,14.0,0.244,0.0,242.67,1.0,0.0,0.0,0.0
209.0,191.0,0.606,0.38,242.34,3.2,0.0,0.0,0.0
1308.0,790.0,0.234,0.13,243.8,1.0,0.0,2.0,0.0
1287.0,1282.0,0.152,0.0,239.77,0.6,0.0,0.0,1.0
397.0,273.0,1.114,0.088,237.82,4.8,0.0,0.0,0.0
453.0,215.0,5.972,0.096,231.49,25.8,8.0,34.0,17.0
56.0,0.0,1.324,0.0,241.77,5.4,0.0,0.0,18.0
1247.0,244.0,2.504,0.064,238.55,10.4,1.0,0.0,18.0
422.0,127.0,2.802,0.056,237.24,11.8,0.0,0.0,17.0
1300.0,1116.0,0.23,0.082,239.75,1.0,0.0,1.0,0.0
1201.0,309.0,0.88,0.11,239.92,3.6,0.0,0.0,1.0
1100.0,1306.0,0.304,0.0,252.15,1.2,0.0,0.0,0.0
314.0,143.0,1.726,0.0,238.35,7.4,0.0,0.0,0.0
113.0,11.0,0.218,0.0,242.2,0.8,0.0,0.0,0.0
63.0,1062.0,0.314,0.124,238.46,1.4,0.0,0.0,0.0
960.0,1061.0,0.332,0.24,239.37,1.8,0.0,0.0,0.0
137.0,1426.0,0.288,0.224,234.75,1.6,0.0,1.0,0.0
59.0,302.0,1.038,0.0,240.78,4.4,0.0,0.0,0.0
620.0,687.0,0.764,0.224,238.98,3.2,0.0,0.0,11.0
364.0,140.0,2.476,0.07,234.61,10.6,0.0,1.0,17.0
356.0,814.0,1.262,0.108,242.23,5.2,0.0,0.0,0.0
789.0,555.0,1.608,0.214,246.17,6.6,0.0,0.0,18.0
326.0,485.0,0.218,0.0,239.1,1.0,0.0,0.0,0.0
19.0,1207.0,5.948,0.258,235.82,25.2,0.0,74.0,18.0
760.0,625.0,0.24,0.0,249.09,1.0,0.0,0.0,0.0
1415.0,270.0,1.296,0.052,243.92,6.0,0.0,0.0,1.0
813.0,592.0,0.216,0.0,245.9,0.8,0.0,0.0,0.0
282.0,1353.0,1.788,0.26,239.63,7.4,0.0,2.0,18.0
826.0,848.0,1.416,0.07,243.58,5.8,0.0,0.0,18.0
1086.0,779.0,0.454,0.258,241.33,2.0,0.0,0.0,0.0
600.0,247.0,0.078,0.0,238.3,0.2,0.0,0.0,0.0
1162.0,473.0,2.78,0.132,240.49,11.4,0.0,1.0,18.0
103.0,775.0,0.33,0.0,242.98,1.4,0.0,0.0,0.0
417.0,1123.0,2.99,0.0,227.19,13.2,0.0,0.0,0.0
733.0,613.0,0.254,0.046,246.41,1.0,0.0,0.0,0.0
867.0,1038.0,0.442,0.132,242.55,2.0,0.0,0.0,1.0
340.0,125.0,1.778,0.134,238.85,7.4,0.0,0.0,0.0
694.0,791.0,3.462,0.196,239.13,14.4,39.0,0.0,0.0
501.0,1426.0,0.25,0.0,243.47,1.0,0.0,0.0,0.0
327.0,270.0,3.048,0.0,239.41,12.6,1.0,0.0,18.0
179.0,631.0,0.276,0.232,240.84,1.4,0.0,0.0,0.0
621.0,1388.0,0.108,0.0,239.08,0.8,0.0,0.0,1.0
1252.0,1221.0,0.294,0.0,241.72,1.2,0.0,0.0,0.0
569.0,1351.0,0.14,0.0,239.23,0.6,0.0,0.0,1.0
725.0,705.0,0.21,0.052,244.02,0.8,0.0,0.0,0.0
879.0,579.0,0.404,0.1,241.42,1.8,0.0,0.0,1.0
427.0,1231.0,1.612,0.072,240.96,6.8,0.0,0.0,18.0
1405.0,770.0,0.288,0.0,242.74,1.2,0.0,0.0,0.0
445.0,1182.0,0.31,0.086,244.48,1.4,0.0,1.0,0.0
1022.0,438.0,0.892,0.29,241.33,3.8,0.0,0.0,11.0
632.0,399.0,0.276,0.128,244.98,1.2,0.0,0.0,0.0
1114.0,200.0,1.376,0.0,244.68,5.6,1.0,0.0,0.0
487.0,1004.0,1.62,0.082,239.64,6.8,0.0,0.0,18.0
1349.0,919.0,1.394,0.186,240.62,5.8,0.0,1.0,19.0
896.0,414.0,0.418,0.246,246.15,2.0,0.0,1.0,1.0
1339.0,885.0,1.47,0.0,240.05,6.0,0.0,0.0,19.0
422.0,385.0,0.296,0.094,242.73,1.2,0.0,1.0,0.0
1267.0,986.0,1.514,0.316,241.0,6.4,0.0,2.0,18.0
25.0,1141.0,1.478,0.226,241.02,6.2,0.0,0.0,17.0
1158.0,493.0,0.332,0.056,243.97,1.4,0.0,0.0,0.0
1053.0,704.0,0.29,0.076,244.08,1.2,0.0,0.0,1.0
1338.0,952.0,0.332,0.222,243.88,1.6,0.0,2.0,1.0
20.0,101.0,2.646,0.128,235.25,11.2,0.0,0.0,17.0
444.0,78.0,1.312,0.064,236.18,5.4,0.0,1.0,17.0
942.0,1426.0,0.178,0.0,244.1,1.0,0.0,0.0,1.0
794.0,528.0,0.206,0.056,244.08,0.8,0.0,0.0,0.0
874.0,1007.0,1.432,0.052,239.92,6.0,0.0,0.0,18.0
59.0,1309.0,0.736,0.216,242.12,3.2,0.0,0.0,0.0
307.0,574.0,0.29,0.0,240.53,1.4,0.0,0.0,0.0
1330.0,139.0,0.268,0.128,243.42,1.2,0.0,0.0,1.0
634.0,572.0,0.336,0.2,239.38,1.6,0.0,0.0,0.0
1289.0,417.0,0.35,0.266,239.45,1.8,0.0,0.0,1.0
242.0,904.0,0.324,0.0,239.48,1.4,0.0,0.0,0.0
1006.0,748.0,0.302,0.116,241.94,1.4,0.0,0.0,1.0
44.0,228.0,1.376,0.0,237.95,5.8,1.0,0.0,0.0
863.0,489.0,0.492,0.268,242.42,2.2,0.0,2.0,1.0
533.0,726.0,0.252,0.124,243.72,1.2,0.0,1.0,1.0
194.0,18.0,0.364,0.292,241.73,2.0,0.0,1.0,0.0
1171.0,560.0,0.354,0.104,243.06,1.4,0.0,0.0,1.0
1190.0,631.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
1305.0,702.0,0.422,0.336,238.52,2.2,0.0,1.0,0.0
587.0,714.0,0.226,0.08,238.56,1.0,0.0,0.0,1.0
471.0,1122.0,0.378,0.222,245.97,1.8,0.0,1.0,0.0
889.0,62.0,1.436,0.0,236.15,6.0,0.0,0.0,18.0
1398.0,1061.0,1.436,0.0,240.33,6.0,0.0,2.0,19.0
647.0,45.0,1.358,0.34,239.3,5.8,0.0,0.0,12.0
1323.0,862.0,0.342,0.236,239.89,1.6,0.0,1.0,1.0
1197.0,1173.0,1.376,0.07,240.52,5.6,0.0,0.0,18.0
532.0,1003.0,1.532,0.064,236.66,6.6,0.0,0.0,18.0
1341.0,247.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
1376.0,20.0,1.408,0.16,240.04,5.8,0.0,1.0,18.0
103.0,518.0,0.324,0.13,243.22,1.4,0.0,0.0,0.0
810.0,1054.0,1.444,0.0,237.9,6.0,0.0,0.0,17.0
582.0,128.0,0.216,0.064,240.14,1.0,0.0,0.0,1.0
663.0,1199.0,2.512,0.162,240.73,10.4,0.0,0.0,29.0
1241.0,383.0,1.41,0.074,240.36,5.8,0.0,0.0,19.0
397.0,1265.0,0.476,0.086,247.33,2.2,0.0,0.0,0.0
1322.0,820.0,2.0,0.386,237.31,8.6,0.0,0.0,29.0
1065.0,992.0,1.426,0.176,238.6,6.0,0.0,1.0,18.0
132.0,784.0,0.234,0.13,237.9,1.2,0.0,1.0,0.0
39.0,1311.0,3.712,0.126,239.84,15.4,38.0,0.0,18.0
104.0,1208.0,1.624,0.174,241.84,6.8,0.0,1.0,18.0
1282.0,346.0,1.752,0.364,239.16,7.4,1.0,0.0,11.0
66.0,70.0,0.93,0.226,236.44,4.0,0.0,1.0,0.0
607.0,1424.0,0.174,0.156,243.14,0.8,0.0,0.0,0.0
526.0,301.0,4.59,0.26,236.82,19.4,0.0,37.0,18.0
63.0,515.0,0.332,0.134,240.67,1.4,0.0,0.0,0.0
151.0,573.0,0.31,0.072,235.3,1.4,0.0,0.0,0.0
654.0,191.0,1.304,0.132,238.14,5.4,0.0,0.0,0.0
466.0,1305.0,0.222,0.046,245.94,0.8,0.0,0.0,0.0
439.0,443.0,0.284,0.078,240.43,1.2,0.0,0.0,0.0
1174.0,203.0,0.434,0.0,242.12,1.8,0.0,0.0,1.0
285.0,793.0,0.202,0.046,239.9,0.8,0.0,0.0,0.0
1269.0,49.0,0.292,0.108,243.76,1.2,0.0,0.0,0.0
79.0,891.0,1.378,0.0,240.42,5.6,1.0,0.0,17.0
1134.0,559.0,0.41,0.264,244.8,2.0,0.0,2.0,1.0
993.0,163.0,1.552,0.0,241.42,6.4,0.0,0.0,18.0
110.0,1348.0,0.5,0.314,242.31,2.4,0.0,0.0,0.0
350.0,300.0,3.776,0.42,239.06,15.8,0.0,0.0,17.0
1089.0,674.0,0.25,0.0,246.16,1.0,0.0,0.0,1.0
274.0,293.0,1.994,0.102,236.7,8.4,0.0,1.0,17.0
361.0,841.0,2.232,0.0,240.95,9.2,0.0,0.0,18.0
930.0,1052.0,0.24,0.116,241.06,1.0,0.0,0.0,1.0
853.0,1216.0,0.484,0.224,242.63,2.2,0.0,0.0,1.0
316.0,650.0,0.29,0.1,242.15,1.2,0.0,2.0,0.0
716.0,1395.0,0.822,0.0,249.81,3.4,0.0,0.0,0.0
320.0,27.0,0.296,0.094,236.93,1.2,0.0,0.0,0.0
72.0,1430.0,0.22,0.0,243.69,0.8,0.0,0.0,0.0
376.0,937.0,1.51,0.0,241.65,6.2,0.0,0.0,0.0
550.0,163.0,1.728,0.64,238.33,7.6,1.0,0.0,18.0
388.0,189.0,1.712,0.066,240.12,7.2,0.0,2.0,0.0
898.0,1228.0,1.582,0.092,241.35,6.6,2.0,0.0,19.0
1350.0,2.0,0.742,0.2,245.67,3.2,0.0,4.0,1.0
351.0,223.0,3.97,0.0,237.23,16.6,0.0,0.0,18.0
675.0,165.0,1.45,0.078,239.62,6.2,0.0,0.0,1.0
919.0,449.0,0.138,0.0,242.13,0.6,0.0,0.0,1.0
1136.0,1183.0,1.428,0.084,241.92,5.8,0.0,0.0,19.0
313.0,1055.0,1.306,0.06,237.09,5.4,0.0,0.0,18.0
1100.0,824.0,0.212,0.0,249.39,0.8,0.0,0.0,0.0
247.0,1268.0,4.774,0.09,237.64,20.0,0.0,37.0,0.0
38.0,544.0,0.54,0.228,245.32,2.6,0.0,1.0,0.0
280.0,463.0,0.24,0.09,238.92,1.0,0.0,0.0,0.0
60.0,57.0,2.272,0.0,235.54,9.6,0.0,0.0,0.0
998.0,939.0,1.19,0.0,238.84,5.0,0.0,0.0,18.0
81.0,814.0,1.534,0.0,242.09,6.2,0.0,0.0,18.0
677.0,143.0,1.1,0.0,240.28,4.6,0.0,0.0,1.0
1418.0,1026.0,1.592,0.326,241.93,6.6,0.0,1.0,18.0
1348.0,140.0,0.256,0.072,240.46,1.2,0.0,0.0,1.0
409.0,1359.0,1.618,0.064,242.64,6.8,0.0,0.0,18.0
995.0,1230.0,0.288,0.118,241.71,1.2,1.0,0.0,0.0
1165.0,53.0,0.246,0.0,241.64,1.0,0.0,0.0,0.0
442.0,177.0,1.47,0.186,239.07,6.2,0.0,1.0,0.0
206.0,854.0,1.34,0.212,238.08,5.6,0.0,1.0,17.0
